Iteration,Index,Smarts,ParNum,ParentParNum,RefType,Matches,Molecules,FractionMatched,Denominator
1474,3,'[#8:1]',0,0,'n0010',39,30,39,39
1474,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1474,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1474,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1474,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1474,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1475,1,'[#1:1]',0,0,'n0002',244,38,244,244
1475,2,'[#6:1]',0,0,'n0008',232,42,232,232
1475,3,'[#8:1]',0,0,'n0010',39,30,39,39
1475,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1475,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1475,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1475,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1475,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1476,1,'[#1:1]',0,0,'n0002',244,38,244,244
1476,2,'[#6:1]',0,0,'n0008',232,42,232,232
1476,3,'[#8:1]',0,0,'n0010',39,30,39,39
1476,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1476,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1476,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1476,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1476,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1477,1,'[#1:1]',0,0,'n0002',244,38,244,244
1477,2,'[#6:1]',0,0,'n0008',232,42,232,232
1477,3,'[#8:1]',0,0,'n0010',39,30,39,39
1477,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1477,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1477,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1477,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1477,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1478,1,'[#1:1]',0,0,'n0002',244,38,244,244
1478,2,'[#6:1]',0,0,'n0008',232,42,232,232
1478,3,'[#8:1]',0,0,'n0010',39,30,39,39
1478,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1478,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1478,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1478,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1478,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1479,1,'[#1:1]',0,0,'n0002',244,38,244,244
1479,2,'[#6:1]',0,0,'n0008',232,42,232,232
1479,3,'[#8:1]',0,0,'n0010',39,30,39,39
1479,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1479,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1479,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1479,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1479,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1480,1,'[#1:1]',0,0,'n0002',244,38,244,244
1480,2,'[#6:1]',0,0,'n0008',232,42,232,232
1480,3,'[#8:1]',0,0,'n0010',39,30,39,39
1480,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1480,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1480,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1480,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1480,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1481,1,'[#1:1]',0,0,'n0002',244,38,244,244
1481,2,'[#6:1]',0,0,'n0008',232,42,232,232
1481,3,'[#8:1]',0,0,'n0010',39,30,39,39
1481,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1481,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1481,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1481,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1481,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1482,1,'[#1:1]',0,0,'n0002',244,38,244,244
1482,2,'[#6:1]',0,0,'n0008',232,42,232,232
1482,3,'[#8:1]',0,0,'n0010',39,30,39,39
1482,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1482,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1482,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1482,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1482,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1483,1,'[#1:1]',0,0,'n0002',244,38,244,244
1483,2,'[#6:1]',0,0,'n0008',232,42,232,232
1483,3,'[#8:1]',0,0,'n0010',39,30,39,39
1483,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1483,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1483,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1483,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1483,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1484,1,'[#1:1]',0,0,'n0002',244,38,244,244
1484,2,'[#6:1]',0,0,'n0008',232,42,232,232
1484,3,'[#8:1]',0,0,'n0010',39,30,39,39
1484,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1484,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1484,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1484,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1484,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1485,1,'[#1:1]',0,0,'n0002',244,38,244,244
1485,2,'[#6:1]',0,0,'n0008',232,42,232,232
1485,3,'[#8:1]',0,0,'n0010',39,30,39,39
1485,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1485,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1485,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1485,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1485,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1486,1,'[#1:1]',0,0,'n0002',244,38,244,244
1486,2,'[#6:1]',0,0,'n0008',232,42,232,232
1486,3,'[#8:1]',0,0,'n0010',39,30,39,39
1486,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1486,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1486,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1486,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1486,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1487,1,'[#1:1]',0,0,'n0002',244,38,244,244
1487,2,'[#6:1]',0,0,'n0008',232,42,232,232
1487,3,'[#8:1]',0,0,'n0010',39,30,39,39
1487,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1487,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1487,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1487,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1487,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1488,1,'[#1:1]',0,0,'n0002',244,38,244,244
1488,2,'[#6:1]',0,0,'n0008',232,42,232,232
1488,3,'[#8:1]',0,0,'n0010',39,30,39,39
1488,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1488,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1488,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1488,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1488,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1489,1,'[#1:1]',0,0,'n0002',244,38,244,244
1489,2,'[#6:1]',0,0,'n0008',232,42,232,232
1489,3,'[#8:1]',0,0,'n0010',39,30,39,39
1489,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1489,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1489,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1489,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1489,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1490,1,'[#1:1]',0,0,'n0002',244,38,244,244
1490,2,'[#6:1]',0,0,'n0008',232,42,232,232
1490,3,'[#8:1]',0,0,'n0010',39,30,39,39
1490,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1490,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1490,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1490,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1490,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1491,1,'[#1:1]',0,0,'n0002',244,38,244,244
1491,2,'[#6:1]',0,0,'n0008',232,42,232,232
1491,3,'[#8:1]',0,0,'n0010',39,30,39,39
1491,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1491,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1491,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1491,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1491,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1492,1,'[#1:1]',0,0,'n0002',244,38,244,244
1492,2,'[#6:1]',0,0,'n0008',232,42,232,232
1492,3,'[#8:1]',0,0,'n0010',39,30,39,39
1492,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1492,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1492,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1492,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1492,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1493,1,'[#1:1]',0,0,'n0002',244,38,244,244
1493,2,'[#6:1]',0,0,'n0008',232,42,232,232
1493,3,'[#8:1]',0,0,'n0010',39,30,39,39
1493,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1493,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1493,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1493,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1493,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1494,1,'[#1:1]',0,0,'n0002',244,38,244,244
1494,2,'[#6:1]',0,0,'n0008',232,42,232,232
1494,3,'[#8:1]',0,0,'n0010',39,30,39,39
1494,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1494,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1494,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1494,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1494,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1495,1,'[#1:1]',0,0,'n0002',244,38,244,244
1495,2,'[#6:1]',0,0,'n0008',232,42,232,232
1495,3,'[#8:1]',0,0,'n0010',39,30,39,39
1495,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1495,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1495,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1495,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1495,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1496,1,'[#1:1]',0,0,'n0002',244,38,244,244
1496,2,'[#6:1]',0,0,'n0008',232,42,232,232
1496,3,'[#8:1]',0,0,'n0010',39,30,39,39
1496,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1496,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1496,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1496,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1496,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1497,1,'[#1:1]',0,0,'n0002',244,38,244,244
1497,2,'[#6:1]',0,0,'n0008',232,42,232,232
1497,3,'[#8:1]',0,0,'n0010',39,30,39,39
1497,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1497,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1497,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1497,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1497,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1498,1,'[#1:1]',0,0,'n0002',244,38,244,244
1498,2,'[#6:1]',0,0,'n0008',232,42,232,232
1498,3,'[#8:1]',0,0,'n0010',39,30,39,39
1498,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1498,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1498,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1498,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1498,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1499,1,'[#1:1]',0,0,'n0002',244,38,244,244
1499,2,'[#6:1]',0,0,'n0008',232,42,232,232
1499,3,'[#8:1]',0,0,'n0010',39,30,39,39
1499,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1499,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1499,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1499,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1499,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1500,1,'[#1:1]',0,0,'n0002',244,38,244,244
1500,2,'[#6:1]',0,0,'n0008',232,42,232,232
1500,3,'[#8:1]',0,0,'n0010',39,30,39,39
1500,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1500,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1500,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1500,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1500,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1501,1,'[#1:1]',0,0,'n0002',244,38,244,244
1501,2,'[#6:1]',0,0,'n0008',232,42,232,232
1501,3,'[#8:1]',0,0,'n0010',39,30,39,39
1501,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1501,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1501,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1501,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1501,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1502,1,'[#1:1]',0,0,'n0002',244,38,244,244
1502,2,'[#6:1]',0,0,'n0008',232,42,232,232
1502,3,'[#8:1]',0,0,'n0010',39,30,39,39
1502,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1502,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1502,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1502,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1502,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1503,1,'[#1:1]',0,0,'n0002',244,38,244,244
1503,2,'[#6:1]',0,0,'n0008',232,42,232,232
1503,3,'[#8:1]',0,0,'n0010',39,30,39,39
1503,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1503,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1503,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1503,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1503,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1504,1,'[#1:1]',0,0,'n0002',244,38,244,244
1504,2,'[#6:1]',0,0,'n0008',232,42,232,232
1504,3,'[#8:1]',0,0,'n0010',39,30,39,39
1504,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1504,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1504,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1504,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1504,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1505,1,'[#1:1]',0,0,'n0002',244,38,244,244
1505,2,'[#6:1]',0,0,'n0008',232,42,232,232
1505,3,'[#8:1]',0,0,'n0010',39,30,39,39
1505,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1505,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1505,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1505,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1505,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1506,1,'[#1:1]',0,0,'n0002',244,38,244,244
1506,2,'[#6:1]',0,0,'n0008',232,42,232,232
1506,3,'[#8:1]',0,0,'n0010',39,30,39,39
1506,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1506,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1506,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1506,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1506,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1507,1,'[#1:1]',0,0,'n0002',244,38,244,244
1507,2,'[#6:1]',0,0,'n0008',232,42,232,232
1507,3,'[#8:1]',0,0,'n0010',39,30,39,39
1507,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1507,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1507,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1507,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1507,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1508,1,'[#1:1]',0,0,'n0002',244,38,244,244
1508,2,'[#6:1]',0,0,'n0008',232,42,232,232
1508,3,'[#8:1]',0,0,'n0010',39,30,39,39
1508,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1508,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1508,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1508,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1508,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1509,1,'[#1:1]',0,0,'n0002',244,38,244,244
1509,2,'[#6:1]',0,0,'n0008',232,42,232,232
1509,3,'[#8:1]',0,0,'n0010',39,30,39,39
1509,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1509,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1509,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1509,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1509,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1510,1,'[#1:1]',0,0,'n0002',244,38,244,244
1510,2,'[#6:1]',0,0,'n0008',232,42,232,232
1510,3,'[#8:1]',0,0,'n0010',39,30,39,39
1510,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1510,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1510,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1510,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1510,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1511,1,'[#1:1]',0,0,'n0002',244,38,244,244
1511,2,'[#6:1]',0,0,'n0008',232,42,232,232
1511,3,'[#8:1]',0,0,'n0010',39,30,39,39
1511,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1511,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1511,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1511,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1511,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1512,1,'[#1:1]',0,0,'n0002',244,38,244,244
1512,2,'[#6:1]',0,0,'n0008',232,42,232,232
1512,3,'[#8:1]',0,0,'n0010',39,30,39,39
1512,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1512,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1512,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1512,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1512,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1513,1,'[#1:1]',0,0,'n0002',244,38,244,244
1513,2,'[#6:1]',0,0,'n0008',232,42,232,232
1513,3,'[#8:1]',0,0,'n0010',39,30,39,39
1513,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1513,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1513,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1513,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1513,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1514,1,'[#1:1]',0,0,'n0002',244,38,244,244
1514,2,'[#6:1]',0,0,'n0008',232,42,232,232
1514,3,'[#8:1]',0,0,'n0010',39,30,39,39
1514,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1514,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1514,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1514,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1514,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1515,1,'[#1:1]',0,0,'n0002',244,38,244,244
1515,2,'[#6:1]',0,0,'n0008',232,42,232,232
1515,3,'[#8:1]',0,0,'n0010',39,30,39,39
1515,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1515,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1515,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1515,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1515,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1516,1,'[#1:1]',0,0,'n0002',244,38,244,244
1516,2,'[#6:1]',0,0,'n0008',232,42,232,232
1516,3,'[#8:1]',0,0,'n0010',39,30,39,39
1516,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1516,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1516,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1516,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1516,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1517,1,'[#1:1]',0,0,'n0002',244,38,244,244
1517,2,'[#6:1]',0,0,'n0008',232,42,232,232
1517,3,'[#8:1]',0,0,'n0010',39,30,39,39
1517,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1517,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1517,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1517,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1517,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1518,1,'[#1:1]',0,0,'n0002',244,38,244,244
1518,2,'[#6:1]',0,0,'n0008',232,42,232,232
1518,3,'[#8:1]',0,0,'n0010',39,30,39,39
1518,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1518,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1518,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1518,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1518,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1519,1,'[#1:1]',0,0,'n0002',244,38,244,244
1519,2,'[#6:1]',0,0,'n0008',232,42,232,232
1519,3,'[#8:1]',0,0,'n0010',39,30,39,39
1519,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1519,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1519,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1519,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1519,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1520,1,'[#1:1]',0,0,'n0002',244,38,244,244
1520,2,'[#6:1]',0,0,'n0008',232,42,232,232
1520,3,'[#8:1]',0,0,'n0010',39,30,39,39
1520,4,'[#1:1]~[#6]~[#8]',0,0,'n0005',9,6,3,3
1520,5,'[#1:1]~[#8]',0,0,'n0006',68,42,68,68
1520,6,'[#1:1]~[#6](~[#6])~[#8]',0,0,'n0003',116,37,116,116
1520,7,'[#1:1]~[#6](~[#6])(~[#8])~[#8]',0,0,'n0004',27,21,27,33
1520,8,'[#8:1]~[#1]',0,0,'n0011',68,42,68,68
1521,1,'[#1:1]',0,0,'n0002',244,38,244,244
1521,2,'[#6:1]',0,0,'n0008',232,42,232,232
1521,3,'[#8:1]',0,0,'n0010',39,30,39,39
