Iteration,Index,Smarts,ParNum,ParentParNum,RefType,Matches,Molecules,FractionMatched,Denominator
353,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
353,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
353,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
354,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
354,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
354,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
354,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
354,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
355,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
355,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
355,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
355,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
355,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
356,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
356,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
356,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
356,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
356,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
357,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
357,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
357,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
357,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
357,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
358,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
358,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
358,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
358,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
358,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
359,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
359,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
359,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
359,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
359,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
360,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
360,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
360,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
360,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
360,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
361,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
361,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
361,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
361,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
361,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
362,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
362,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
362,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
362,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
362,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
363,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
363,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
363,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
363,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
363,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
364,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
364,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
364,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
364,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
364,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
365,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
365,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
365,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
365,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
365,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
366,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
366,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
366,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
366,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
366,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
367,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
367,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
367,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
367,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
367,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
368,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
368,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
368,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
368,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
368,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
369,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
369,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
369,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
369,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
369,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
370,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
370,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
370,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
370,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
370,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
371,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
371,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
371,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
371,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
371,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
372,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
372,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
372,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
372,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
372,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
373,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
373,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
373,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
373,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
373,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
374,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
374,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
374,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
374,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
374,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
375,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
375,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
375,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
375,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
375,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
376,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
376,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
376,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
376,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
376,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
377,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
377,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
377,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
377,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
377,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
378,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
378,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
378,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
378,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
378,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
379,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
379,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
379,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
379,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
379,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
380,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
380,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
380,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
380,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
380,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
381,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
381,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
381,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
381,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
381,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
382,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
382,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
382,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
382,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
382,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
383,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
383,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
383,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
383,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
383,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
384,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
384,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
384,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
384,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
384,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
385,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
385,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
385,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
385,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
385,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
386,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
386,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
386,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
386,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
386,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
387,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
387,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
387,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
387,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
387,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
388,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
388,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
388,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
388,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
388,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
389,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
389,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
389,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
389,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
389,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
390,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
390,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
390,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
390,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
390,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
391,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
391,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
391,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
391,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
391,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
392,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
392,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
392,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
392,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
392,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
393,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
393,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
393,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
393,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
393,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
394,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
394,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
394,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
394,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
394,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
395,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
395,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
395,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
395,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
395,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
396,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
396,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
396,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
396,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
396,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
397,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
397,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
397,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
397,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
397,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
398,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
398,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
398,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
398,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
398,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
399,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
399,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
399,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
399,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
399,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
400,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
400,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
400,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
400,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
400,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
401,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
401,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
401,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
401,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
401,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
402,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
402,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
402,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
402,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
402,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
403,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
403,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
403,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
403,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
403,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
404,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
404,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
404,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
404,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
404,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
405,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
405,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
405,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
405,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
405,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
406,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
406,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
406,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
406,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
406,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
407,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
407,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
407,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
407,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
407,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
408,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
408,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
408,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
408,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
408,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
409,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
409,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
409,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
409,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
409,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
410,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
410,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
410,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
410,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
410,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
411,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
411,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
411,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
411,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
411,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
412,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
412,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
412,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
412,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
412,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
413,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
413,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
413,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
413,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
413,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
414,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
414,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
414,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
414,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
414,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
415,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
415,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
415,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
415,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
415,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
416,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
416,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
416,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
416,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
416,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
417,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
417,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
417,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
417,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
417,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
418,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
418,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
418,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
418,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
418,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
419,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
419,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
419,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
419,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
419,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
420,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
420,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
420,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
420,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
420,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
421,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
421,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
421,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
421,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
421,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
422,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
422,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
422,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
422,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
422,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
423,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
423,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
423,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
423,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
423,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
424,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
424,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
424,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
424,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
424,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
425,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
425,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
425,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
425,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
425,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
426,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
426,2,'[*:1]~[#8H0:2]',0,0,'b0005',78,30,78,78
426,3,'[*:1]~[#1H0:2]',0,0,'b0002',396,42,396,396
426,4,'[*:1]~[#8!H0:2]',0,0,'b0004',68,42,68,68
426,5,'[*:1]~[#8!H0:2]~[#6]',0,0,'b0006',68,42,68,68
427,1,'[*:1]~[*:2]',0,0,'b0001',193,42,193,193
