Iteration,Index,Smarts,Typename,ParentSMARTS,RefType,Matches,Molecules,FractionMatched,Denominator
551,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
551,-1,'total','all','None','all',803,42,651,803 
552,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
552,2,'[#6]','c_carbon','None','CT',232,42,232,232 
552,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
552,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
552,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
552,-1,'total','all','None','all',803,42,651,803 
553,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
553,2,'[#6]','c_carbon','None','CT',232,42,232,232 
553,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
553,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
553,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
553,-1,'total','all','None','all',803,42,651,803 
554,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
554,2,'[#6]','c_carbon','None','CT',232,42,232,232 
554,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
554,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
554,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
554,-1,'total','all','None','all',803,42,651,803 
555,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
555,2,'[#6]','c_carbon','None','CT',232,42,232,232 
555,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
555,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
555,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
555,-1,'total','all','None','all',803,42,651,803 
556,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
556,2,'[#6]','c_carbon','None','CT',232,42,232,232 
556,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
556,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
556,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
556,-1,'total','all','None','all',803,42,651,803 
557,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
557,2,'[#6]','c_carbon','None','CT',232,42,232,232 
557,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
557,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
557,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
557,-1,'total','all','None','all',803,42,651,803 
558,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
558,2,'[#6]','c_carbon','None','CT',232,42,232,232 
558,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
558,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
558,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
558,-1,'total','all','None','all',803,42,651,803 
559,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
559,2,'[#6]','c_carbon','None','CT',232,42,232,232 
559,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
559,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
559,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
559,-1,'total','all','None','all',803,42,651,803 
560,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
560,2,'[#6]','c_carbon','None','CT',232,42,232,232 
560,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
560,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
560,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
560,-1,'total','all','None','all',803,42,651,803 
561,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
561,2,'[#6]','c_carbon','None','CT',232,42,232,232 
561,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
561,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
561,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
561,-1,'total','all','None','all',803,42,651,803 
562,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
562,2,'[#6]','c_carbon','None','CT',232,42,232,232 
562,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
562,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
562,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
562,-1,'total','all','None','all',803,42,651,803 
563,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
563,2,'[#6]','c_carbon','None','CT',232,42,232,232 
563,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
563,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
563,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
563,-1,'total','all','None','all',803,42,651,803 
564,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
564,2,'[#6]','c_carbon','None','CT',232,42,232,232 
564,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
564,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
564,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
564,-1,'total','all','None','all',803,42,651,803 
565,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
565,2,'[#6]','c_carbon','None','CT',232,42,232,232 
565,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
565,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
565,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
565,-1,'total','all','None','all',803,42,651,803 
566,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
566,2,'[#6]','c_carbon','None','CT',232,42,232,232 
566,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
566,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
566,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
566,-1,'total','all','None','all',803,42,651,803 
567,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
567,2,'[#6]','c_carbon','None','CT',232,42,232,232 
567,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
567,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
567,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
567,-1,'total','all','None','all',803,42,651,803 
568,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
568,2,'[#6]','c_carbon','None','CT',232,42,232,232 
568,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
568,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
568,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
568,-1,'total','all','None','all',803,42,651,803 
569,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
569,2,'[#6]','c_carbon','None','CT',232,42,232,232 
569,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
569,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
569,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
569,-1,'total','all','None','all',803,42,651,803 
570,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
570,2,'[#6]','c_carbon','None','CT',232,42,232,232 
570,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
570,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
570,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
570,-1,'total','all','None','all',803,42,651,803 
571,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
571,2,'[#6]','c_carbon','None','CT',232,42,232,232 
571,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
571,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
571,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
571,-1,'total','all','None','all',803,42,651,803 
572,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
572,2,'[#6]','c_carbon','None','CT',232,42,232,232 
572,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
572,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
572,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
572,-1,'total','all','None','all',803,42,651,803 
573,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
573,2,'[#6]','c_carbon','None','CT',232,42,232,232 
573,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
573,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
573,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
573,-1,'total','all','None','all',803,42,651,803 
574,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
574,2,'[#6]','c_carbon','None','CT',232,42,232,232 
574,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
574,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
574,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
574,-1,'total','all','None','all',803,42,651,803 
575,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
575,2,'[#6]','c_carbon','None','CT',232,42,232,232 
575,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
575,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
575,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
575,-1,'total','all','None','all',803,42,651,803 
576,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
576,2,'[#6]','c_carbon','None','CT',232,42,232,232 
576,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
576,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
576,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
576,-1,'total','all','None','all',803,42,651,803 
577,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
577,2,'[#6]','c_carbon','None','CT',232,42,232,232 
577,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
577,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
577,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
577,-1,'total','all','None','all',803,42,651,803 
578,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
578,2,'[#6]','c_carbon','None','CT',232,42,232,232 
578,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
578,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
578,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
578,-1,'total','all','None','all',803,42,651,803 
579,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
579,2,'[#6]','c_carbon','None','CT',232,42,232,232 
579,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
579,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
579,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
579,-1,'total','all','None','all',803,42,651,803 
580,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
580,2,'[#6]','c_carbon','None','CT',232,42,232,232 
580,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
580,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
580,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
580,-1,'total','all','None','all',803,42,651,803 
581,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
581,2,'[#6]','c_carbon','None','CT',232,42,232,232 
581,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
581,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
581,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
581,-1,'total','all','None','all',803,42,651,803 
582,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
582,2,'[#6]','c_carbon','None','CT',232,42,232,232 
582,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
582,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
582,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
582,-1,'total','all','None','all',803,42,651,803 
583,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
583,2,'[#6]','c_carbon','None','CT',232,42,232,232 
583,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
583,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
583,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
583,-1,'total','all','None','all',803,42,651,803 
584,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
584,2,'[#6]','c_carbon','None','CT',232,42,232,232 
584,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
584,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
584,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
584,-1,'total','all','None','all',803,42,651,803 
585,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
585,2,'[#6]','c_carbon','None','CT',232,42,232,232 
585,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
585,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
585,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
585,-1,'total','all','None','all',803,42,651,803 
586,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
586,2,'[#6]','c_carbon','None','CT',232,42,232,232 
586,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
586,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
586,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
586,-1,'total','all','None','all',803,42,651,803 
587,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
587,2,'[#6]','c_carbon','None','CT',232,42,232,232 
587,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
587,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
587,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
587,-1,'total','all','None','all',803,42,651,803 
588,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
588,2,'[#6]','c_carbon','None','CT',232,42,232,232 
588,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
588,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
588,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
588,-1,'total','all','None','all',803,42,651,803 
589,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
589,2,'[#6]','c_carbon','None','CT',232,42,232,232 
589,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
589,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
589,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
589,-1,'total','all','None','all',803,42,651,803 
590,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
590,2,'[#6]','c_carbon','None','CT',232,42,232,232 
590,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
590,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
590,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
590,-1,'total','all','None','all',803,42,651,803 
591,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
591,2,'[#6]','c_carbon','None','CT',232,42,232,232 
591,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
591,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
591,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
591,-1,'total','all','None','all',803,42,651,803 
592,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
592,2,'[#6]','c_carbon','None','CT',232,42,232,232 
592,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
592,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
592,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
592,-1,'total','all','None','all',803,42,651,803 
593,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
593,2,'[#6]','c_carbon','None','CT',232,42,232,232 
593,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
593,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
593,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
593,-1,'total','all','None','all',803,42,651,803 
594,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
594,2,'[#6]','c_carbon','None','CT',232,42,232,232 
594,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
594,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
594,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
594,-1,'total','all','None','all',803,42,651,803 
595,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
595,2,'[#6]','c_carbon','None','CT',232,42,232,232 
595,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
595,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
595,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
595,-1,'total','all','None','all',803,42,651,803 
596,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
596,2,'[#6]','c_carbon','None','CT',232,42,232,232 
596,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
596,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
596,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
596,-1,'total','all','None','all',803,42,651,803 
597,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
597,2,'[#6]','c_carbon','None','CT',232,42,232,232 
597,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
597,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
597,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
597,-1,'total','all','None','all',803,42,651,803 
598,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
598,2,'[#6]','c_carbon','None','CT',232,42,232,232 
598,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
598,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
598,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
598,-1,'total','all','None','all',803,42,651,803 
599,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
599,2,'[#6]','c_carbon','None','CT',232,42,232,232 
599,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
599,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
599,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
599,-1,'total','all','None','all',803,42,651,803 
600,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
600,2,'[#6]','c_carbon','None','CT',232,42,232,232 
600,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
600,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
600,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
600,-1,'total','all','None','all',803,42,651,803 
601,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
601,2,'[#6]','c_carbon','None','CT',232,42,232,232 
601,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
601,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
601,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
601,-1,'total','all','None','all',803,42,651,803 
602,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
602,2,'[#6]','c_carbon','None','CT',232,42,232,232 
602,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
602,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
602,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
602,-1,'total','all','None','all',803,42,651,803 
603,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
603,2,'[#6]','c_carbon','None','CT',232,42,232,232 
603,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
603,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
603,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
603,-1,'total','all','None','all',803,42,651,803 
604,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
604,2,'[#6]','c_carbon','None','CT',232,42,232,232 
604,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
604,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
604,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
604,-1,'total','all','None','all',803,42,651,803 
605,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
605,2,'[#6]','c_carbon','None','CT',232,42,232,232 
605,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
605,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
605,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
605,-1,'total','all','None','all',803,42,651,803 
606,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
606,2,'[#6]','c_carbon','None','CT',232,42,232,232 
606,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
606,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
606,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
606,-1,'total','all','None','all',803,42,651,803 
607,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
607,2,'[#6]','c_carbon','None','CT',232,42,232,232 
607,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
607,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
607,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
607,-1,'total','all','None','all',803,42,651,803 
608,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
608,2,'[#6]','c_carbon','None','CT',232,42,232,232 
608,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
608,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
608,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
608,-1,'total','all','None','all',803,42,651,803 
609,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
609,2,'[#6]','c_carbon','None','CT',232,42,232,232 
609,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
609,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
609,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
609,-1,'total','all','None','all',803,42,651,803 
610,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
610,2,'[#6]','c_carbon','None','CT',232,42,232,232 
610,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
610,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
610,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
610,-1,'total','all','None','all',803,42,651,803 
611,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
611,2,'[#6]','c_carbon','None','CT',232,42,232,232 
611,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
611,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
611,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
611,-1,'total','all','None','all',803,42,651,803 
612,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
612,2,'[#6]','c_carbon','None','CT',232,42,232,232 
612,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
612,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
612,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
612,-1,'total','all','None','all',803,42,651,803 
613,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
613,2,'[#6]','c_carbon','None','CT',232,42,232,232 
613,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
613,4,'[#1&$(*~[#8])]','c_hydrogen oxygen-adjacent','[#1]','HO',68,42,68,68 
613,5,'[#8&$(*~[#1])]','c_oxygen hydrogen-adjacent','[#8]','OH',68,42,68,68 
613,-1,'total','all','None','all',803,42,651,803 
614,1,'[#1]','c_hydrogen','None','HC',396,42,244,244 
614,2,'[#6]','c_carbon','None','CT',232,42,232,232 
614,3,'[#8]','c_oxygen','None','OH',107,42,68,68 
