Iteration,Index,Smarts,Typename,ParentSMARTS,RefType,Matches,Molecules,FractionMatched,Denominator
439,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
439,8,'[#6X4]','c_carbon connections-4','[#6]','CT',232,42,232,232 
439,-1,'total','all','None','all',803,42,794,803 
440,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
440,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
440,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
440,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
440,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
440,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
440,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
440,8,'[#6X4]','c_carbon connections-4','[#6]','CT',232,42,232,232 
440,-1,'total','all','None','all',803,42,794,803 
441,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
441,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
441,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
441,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
441,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
441,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
441,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
441,8,'[#6X4]','c_carbon connections-4','[#6]','CT',232,42,232,232 
441,-1,'total','all','None','all',803,42,794,803 
442,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
442,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
442,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
442,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
442,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
442,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
442,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
442,8,'[#6X4]','c_carbon connections-4','[#6]','CT',232,42,232,232 
442,-1,'total','all','None','all',803,42,794,803 
443,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
443,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
443,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
443,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
443,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
443,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
443,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
443,8,'[#6X4]','c_carbon connections-4','[#6]','CT',232,42,232,232 
443,-1,'total','all','None','all',803,42,794,803 
444,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
444,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
444,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
444,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
444,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
444,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
444,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
444,8,'[#6X4]','c_carbon connections-4','[#6]','CT',232,42,232,232 
444,-1,'total','all','None','all',803,42,794,803 
445,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
445,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
445,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
445,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
445,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
445,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
445,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
445,8,'[#6X4]','c_carbon connections-4','[#6]','CT',232,42,232,232 
445,-1,'total','all','None','all',803,42,794,803 
446,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
446,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
446,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
446,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
446,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
446,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
446,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
446,8,'[#6X4]','c_carbon connections-4','[#6]','NONE',6,6,0,0 
446,9,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
446,-1,'total','all','None','all',803,42,788,803 
447,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
447,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
447,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
447,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
447,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
447,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
447,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
447,8,'[#6X4]','c_carbon connections-4','[#6]','NONE',6,6,0,0 
447,9,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
447,-1,'total','all','None','all',803,42,788,803 
448,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
448,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
448,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
448,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
448,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
448,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
448,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
448,8,'[#6X4]','c_carbon connections-4','[#6]','NONE',6,6,0,0 
448,9,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
448,-1,'total','all','None','all',803,42,788,803 
449,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
449,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
449,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
449,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
449,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
449,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
449,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
449,8,'[#6X4]','c_carbon connections-4','[#6]','NONE',6,6,0,0 
449,9,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
449,-1,'total','all','None','all',803,42,788,803 
450,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
450,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
450,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
450,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
450,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
450,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
450,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
450,8,'[#6X4]','c_carbon connections-4','[#6]','NONE',6,6,0,0 
450,9,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
450,-1,'total','all','None','all',803,42,788,803 
451,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
451,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
451,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
451,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
451,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
451,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
451,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
451,8,'[#6X4]','c_carbon connections-4','[#6]','NONE',6,6,0,0 
451,9,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
451,-1,'total','all','None','all',803,42,788,803 
452,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
452,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
452,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
452,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
452,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
452,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
452,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
452,8,'[#6X4]','c_carbon connections-4','[#6]','NONE',6,6,0,0 
452,9,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
452,-1,'total','all','None','all',803,42,788,803 
453,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
453,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
453,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
453,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
453,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
453,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
453,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
453,8,'[#6X4]','c_carbon connections-4','[#6]','NONE',6,6,0,0 
453,9,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
453,-1,'total','all','None','all',803,42,788,803 
454,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
454,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
454,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
454,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
454,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
454,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
454,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
454,8,'[#6X4]','c_carbon connections-4','[#6]','NONE',6,6,0,0 
454,9,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
454,-1,'total','all','None','all',803,42,788,803 
455,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
455,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
455,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
455,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
455,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
455,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
455,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
455,8,'[#6X4]','c_carbon connections-4','[#6]','NONE',6,6,0,0 
455,9,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
455,-1,'total','all','None','all',803,42,788,803 
456,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
456,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
456,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
456,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
456,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
456,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
456,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
456,8,'[#6X4]','c_carbon connections-4','[#6]','NONE',6,6,0,0 
456,9,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
456,-1,'total','all','None','all',803,42,788,803 
457,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
457,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
457,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
457,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
457,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
457,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
457,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
457,8,'[#6X4]','c_carbon connections-4','[#6]','NONE',6,6,0,0 
457,9,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
457,-1,'total','all','None','all',803,42,788,803 
458,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
458,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
458,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
458,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
458,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
458,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
458,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
458,8,'[#6X4]','c_carbon connections-4','[#6]','NONE',6,6,0,0 
458,9,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
458,-1,'total','all','None','all',803,42,788,803 
459,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
459,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
459,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
459,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
459,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
459,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
459,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
459,8,'[#6X4]','c_carbon connections-4','[#6]','NONE',6,6,0,0 
459,9,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
459,-1,'total','all','None','all',803,42,788,803 
460,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
460,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
460,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
460,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
460,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
460,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
460,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
460,8,'[#6X4]','c_carbon connections-4','[#6]','NONE',6,6,0,0 
460,9,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
460,-1,'total','all','None','all',803,42,788,803 
461,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
461,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
461,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
461,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
461,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
461,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
461,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
461,8,'[#6X4]','c_carbon connections-4','[#6]','NONE',6,6,0,0 
461,9,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
461,-1,'total','all','None','all',803,42,788,803 
462,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
462,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
462,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
462,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
462,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
462,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
462,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
462,8,'[#6X4]','c_carbon connections-4','[#6]','NONE',6,6,0,0 
462,9,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
462,-1,'total','all','None','all',803,42,788,803 
463,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
463,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
463,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
463,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
463,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
463,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
463,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
463,8,'[#6X4]','c_carbon connections-4','[#6]','NONE',6,6,0,0 
463,9,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
463,-1,'total','all','None','all',803,42,788,803 
464,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
464,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
464,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
464,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
464,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
464,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
464,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
464,8,'[#6X4]','c_carbon connections-4','[#6]','NONE',6,6,0,0 
464,9,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
464,-1,'total','all','None','all',803,42,788,803 
465,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
465,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
465,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
465,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
465,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
465,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
465,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
465,8,'[#6X4]','c_carbon connections-4','[#6]','NONE',6,6,0,0 
465,9,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
465,-1,'total','all','None','all',803,42,788,803 
466,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
466,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
466,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
466,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
466,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
466,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
466,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
466,8,'[#6X4]','c_carbon connections-4','[#6]','NONE',6,6,0,0 
466,9,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
466,-1,'total','all','None','all',803,42,788,803 
467,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
467,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
467,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
467,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
467,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
467,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
467,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
467,8,'[#6X4]','c_carbon connections-4','[#6]','NONE',6,6,0,0 
467,9,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
467,-1,'total','all','None','all',803,42,788,803 
468,1,'[#1]','c_hydrogen','None','HC',253,40,244,244 
468,2,'[#6]','c_carbon','None','NONE',6,6,0,0 
468,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
468,4,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1]','H1',116,37,116,116 
468,5,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
468,6,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
468,7,'[#8$(*~[#1])]','c_oxygen any c_hydrogen ','[#8]','OH',68,42,68,68 
468,8,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
468,-1,'total','all','None','all',803,42,788,803 
